0	0	Alternative	O	6.186208623900494
0	0	to	O	2.6897010624340134
0	0	Facebook	B-WebService	2.3353749158170367
0	0	How	O	3.0081547935525483
0	0	do	O	4.1067670822206574
0	0	I	O	3.295836866004329
0	0	delete	O	4.1067670822206574
0	0	my	O	3.5471512942852352
0	0	account	O	3.9889840465642745
0	0	?	O	2.4973291697865574
0	0	Are	O	6.186208623900494
0	0	there	O	4.576770711466393
0	0	any	O	6.186208623900494
0	0	good	O	5.0875963352323845
0	0	Pandora	B-WebService	4.127134385045092
0	0	alternatives	O	4.24029847484518
0	0	with	O	4.576770711466393
0	0	general	O	6.186208623900494
0	0	availability	O	6.186208623900494
0	0	outside	O	6.186208623900494
0	0	the	O	3.9889840465642745
0	0	US	O	6.186208623900494
0	0	Is	O	4.576770711466393
0	0	it	O	5.0875963352323845
0	0	possible	O	6.186208623900494
0	0	export	O	5.493061443340548
0	0	data	O	6.186208623900494
0	0	from	O	4.1067670822206574
0	0	Trello	B-WebService	3.4339872044851463
0	0	back	O	5.493061443340548
0	0	up	O	5.493061443340548
0	0	an	O	5.0875963352323845
0	0	online	O	6.186208623900494
0	0	alternative	O	4.576770711466393
0	0	iGoogle	B-WebService	4.127134385045092
0	0	can	O	4.24029847484518
0	0	remove	O	5.493061443340548
0	0	myself	O	6.186208623900494
0	0	a	O	3.788313351102123
0	0	organization	O	6.186208623900494
0	0	transfer	O	6.186208623900494
0	0	photos	O	6.186208623900494
0	0	Flickr	B-WebService	4.127134385045092
0	0	Picasa	B-WebService	3.4339872044851463
0	0	sync	O	5.493061443340548
0	0	Google	B-WebService	1.4190841839428814
0	0	Calendar	I-WebService	1.252762968495368
0	0	Outlook	B-WebService	4.127134385045092
0	0	Archive/export	O	6.186208623900494
0	0	all	O	6.186208623900494
0	0	blog	O	6.186208623900494
0	0	entries	O	6.186208623900494
0	0	RSS	O	6.186208623900494
0	0	feed	O	6.186208623900494
0	0	in	O	4.1067670822206574
0	0	Reader	I-WebService	2.639057329615259
0	0	160by2	B-WebService	4.127134385045092
0	0	permanently	O	5.493061443340548
0	0	Yahoo	B-WebService	3.4339872044851463
0	0	mail	I-WebService	2.639057329615259
0	0	Deleting	O	6.186208623900494
0	0	account(website)	O	6.186208623900494
0	0	Analytics	I-WebService	2.639057329615259
0	0	imgur	B-WebService	4.127134385045092
0	0	change	O	4.576770711466393
0	0	Uber	B-WebService	4.127134385045092
0	0	password	O	4.1067670822206574
0	0	or	O	6.186208623900494
0	0	Sify	B-WebService	4.127134385045092
0	0	Mail	I-WebService	2.639057329615259
0	0	37signals	B-WebService	4.127134385045092
0	0	ID	O	6.186208623900494
0	0	Hunch	B-WebService	4.127134385045092
0	0	Any	O	5.0875963352323845
0	0	Apps	I-WebService	1.9459101490553135
0	0	for	O	4.24029847484518
0	0	your	O	5.493061443340548
0	0	domain	O	6.186208623900494
0	0	Evernote	B-WebService	4.127134385045092
0	0	Alternatives	O	5.493061443340548
0	0	LibraryThing	B-WebService	4.127134385045092
0	0	What	O	5.0875963352323845
0	0	are	O	5.493061443340548
0	0	Facebook	B-WebService/Meetup	-0.0
0	0	Event	O	6.186208623900494
0	0	Planning	O	6.186208623900494
0	0	free	O	6.186208623900494
0	0	and	O	5.493061443340548
0	0	privacy-aware	O	6.186208623900494
0	0	Product	O	6.186208623900494
0	0	Search	O	6.186208623900494
0	0	exist	O	6.186208623900494
0	0	Photo	O	6.186208623900494
0	0	Sharing	O	6.186208623900494
0	0	Site	O	6.186208623900494
0	0	(alternative	O	6.186208623900494
0	0	flickr	B-WebService)	-0.0
0	0	supporting	O	6.186208623900494
0	0	OpenID	B-WebService	4.127134385045092
0	0	sign	O	6.186208623900494
0	0	Alerts	I-WebService	2.639057329615259
0	0	Good	O	6.186208623900494
0	0	wireframing	O	6.186208623900494
0	0	apps	O	6.186208623900494
0	0	HTML	O	6.186208623900494
0	0	Prezi	B-WebService	4.127134385045092
0	0	Streetview	I-WebService	2.639057329615259
0	0	Zencoder	B-WebService	4.127134385045092
0	0	discontinued	O	6.186208623900494
0	0	Appointment	O	6.186208623900494
0	0	Slots	O	6.186208623900494
0	0	Q&A	O	6.186208623900494
0	0	Platform	O	6.186208623900494
0	0	similar	O	6.186208623900494
0	0	Stack	B-WebService	4.127134385045092
0	0	Exchange	I-WebService	2.639057329615259
0	0	model	O	6.186208623900494
0	0	Can	O	6.186208623900494
0	0	Share/Sync	O	6.186208623900494
0	0	My	O	5.493061443340548
0	0	Web	O	6.186208623900494
0	0	Albums	O	6.186208623900494
0	0	Automatically	O	6.186208623900494
0	0	Account	O	6.186208623900494
0	0	Sync	O	6.186208623900494
0	0	not	O	5.493061443340548
0	0	events	O	6.186208623900494
0	0	calendar	O	6.186208623900494
0	0	Twitter	B-WebService	4.127134385045092
0	0	&	O	6.186208623900494
0	0	Foursquare	B-WebService	4.127134385045092
0	0	syncing	O	6.186208623900494
0	0	calendars	O	6.186208623900494
0	0	that	O	6.186208623900494
0	0	have	O	6.186208623900494
0	0	been	O	6.186208623900494
0	0	added	O	6.186208623900494
0	0	by	O	6.186208623900494
0	0	URL	O	6.186208623900494
0	0	Windows	O	6.186208623900494
0	0	10	O	6.186208623900494
0	0	Calendar	O	6.186208623900494
0	0	Contact	O	6.186208623900494
0	0	Synchronization	O	6.186208623900494
0	0	on	O	4.576770711466393
0	0	iPhone	O	6.186208623900494
0	0	3G	O	6.186208623900494
0	0	Gmail	B-WebService	1.929909807708872
0	0	user	O	6.186208623900494
0	0	set	O	6.186208623900494
0	0	through	O	6.186208623900494
0	0	Apps	O	5.0875963352323845
0	0	can't	O	5.0875963352323845
0	0	their	O	5.493061443340548
0	0	ebay	B-WebService	4.127134385045092
0	0	recover	O	6.186208623900494
0	0	while	O	6.186208623900494
0	0	logged	O	6.186208623900494
0	0	Iphone	O	6.186208623900494
0	0	retrieve	O	5.493061443340548
0	0	forgotten	O	6.186208623900494
0	0	Wordpress	B-WebService	4.127134385045092
0	0	Admin	O	6.186208623900494
0	0	stolen	O	6.186208623900494
0	0	account's	O	6.186208623900494
0	0	Users	O	6.186208623900494
0	0	reset	O	6.186208623900494
0	0	passwords	O	6.186208623900494
0	0	anymore	O	6.186208623900494
0	0	Does	O	5.493061443340548
0	0	moving	O	6.186208623900494
0	0	mail	O	6.186208623900494
0	0	IMAP	O	6.186208623900494
0	0	spam	O	3.621259266438957
0	0	folder	O	5.493061443340548
0	0	trains	O	6.186208623900494
0	0	Gmail	B-WebService's	0.40546510810816444
0	0	filter	O	4.394449154672439
0	0	auto-delete	O	6.186208623900494
0	0	some	O	6.186208623900494
0	0	When	O	6.186208623900494
0	0	move	O	6.186208623900494
0	0	inbox	O	6.186208623900494
0	0	goes	O	6.186208623900494
0	0	into	O	6.186208623900494
0	0	again	O	6.186208623900494
0	0	send	O	6.186208623900494
0	0	messages	O	5.493061443340548
0	0	disable	O	6.186208623900494
0	0	check	O	6.186208623900494
0	0	label	O	6.186208623900494
0	0	emails	O	5.493061443340548
0	0	Mark	O	6.186208623900494
0	0	large	O	6.186208623900494
0	0	numbers	O	6.186208623900494
0	0	of	O	5.0875963352323845
0	0	as	O	5.0875963352323845
0	0	"not	O	6.186208623900494
0	0	spam"	O	6.186208623900494
0	0	Postini	B-WebService	4.127134385045092
0	0	filtering	O	6.186208623900494
0	0	email	O	5.493061443340548
0	0	marking	O	6.186208623900494
0	0	affect	O	6.186208623900494
0	0	everyone	O	6.186208623900494
0	0	prevent/lessen	O	6.186208623900494
0	0	event	O	6.186208623900494
0	0	Do	O	6.186208623900494
0	0	auto-forwarded	O	6.186208623900494
0	0	one	O	6.186208623900494
0	0	another	O	6.186208623900494
0	0	stop	O	5.493061443340548
0	0	if	O	6.186208623900494
0	0	marked	O	6.186208623900494
0	0	SPAM	O	6.186208623900494
0	0	and/or	O	6.186208623900494
0	0	keywords	O	6.186208623900494
0	0	multiple	O	6.186208623900494
0	0	fields	O	6.186208623900494
0	0	Get	O	6.186208623900494
0	0	rid	O	6.186208623900494
0	0	Russian	O	6.186208623900494
0	0	junk	O	6.186208623900494
0	0	Embedding	O	6.186208623900494
0	0	time	O	6.186208623900494
0	0	YouTube	B-WebService	3.4339872044851463
0	0	video	O	5.493061443340548
0	0	link	O	6.186208623900494
0	0	catch	O	6.186208623900494
0	0	PayPal	B-WebService's	1.0986122886681098
0	0	Premier	O	6.186208623900494
0	0	type	O	6.186208623900494
0	0	get	O	6.186208623900494
0	0	OkCupid	B-WebService	4.127134385045092
0	0	search	O	6.186208623900494
0	0	show	O	6.186208623900494
0	0	only	O	6.186208623900494
0	0	matches	O	6.186208623900494
0	0	within	O	6.186208623900494
0	0	5	O	6.186208623900494
0	0	miles	O	6.186208623900494
0	0	me	O	6.186208623900494
0	0	download	O	6.186208623900494
0	0	TV	B-WebService	4.127134385045092
0	0	Tropes	I-WebService	2.639057329615259
0	0	Why	O	6.186208623900494
0	0	login	O	6.186208623900494
0	0	Skype	B-WebService	4.127134385045092
0	0	<UNK>	O	1.791759469228055
0	0	<UNK>	B-WebService	1.791759469228055
0	0	<UNK>	I-WebService	1.791759469228055
0	0	<UNK>	B-WebService/Meetup	1.791759469228055
0	0	<UNK>	B-WebService)	1.791759469228055
0	0	<UNK>	B-WebService's	1.791759469228055
0
